,date,title,contents
75,2022/08/04,"코스피, 외인과 개인 매수에 상승 마감…카카오, 네이버, LG에너지솔루션 상승...","81%), 현대차(-0.25%) 등을 제외하고 상승 마감했다. 카카오(7.50%), 네이버(1.67%), LG에너지솔루션(1.37%), 삼성SDI(0.51%), 삼성바이오로직스(0.46%), 삼성전자(0.33%) 등이 상승 마감했다."
76,2022/08/04,"[공매도 TOP 10 종목] 코스닥, 다날 공매도 1위, HLB생명과학-비덴트-삼표시멘...","(14만5326주), 카카오게임즈(13만5271주), 아주IB투자(13만583주), 파라다이스(11만2425주), 박셀바이오(10만6936주) 순으로 뒤를 이었다. 삼표시멘트, 위메이드, 한국비엔씨, 카카오게임즈, 아주IB투자, 박셀바이오는..."
77,2022/08/04,"코스닥, 외인 매수에 상승 마감…위메이드, 알테오젠, HLB, 에코프로 상승 VS...","위메이드(25.25%), 알테오젠(7.32%), HLB(5.55%), 에코프로(3.54%), 펄어비스(3.14%), 셀트리온제약(2.06%), 셀트리온헬스케어(1.68%), 에코프로비엠(0.39%), 카카오게임즈(0.35%) 등이 상승 마감했다."
78,2022/08/04,"[미리보는 이데일리 신문]韓, 칩4동맹 초기 ‘룰 메이커’로 나서라",웃는 카카오 광고전략 대수술 -시멘트값 또 오른다 t당 10만원대 넘어 -조선업도 철강업도 어려운데...뜨거운... 고개들어 ‘상상의 바다’를 보라 △증권 -하루에 7% 뛴 카카오...‘국민주’ 부활하나 -2차전지 랠리에......
79,2022/08/04,"카카오뱅크, 예·적금 금리 최대 0.80%p↑…대출은 0.45%p↓",카카오뱅크(대표이사 윤호영)가 예·적금 기본 금리를 최대 0.80%포인트(p) 인상하고 대출 금리도 최대 0.... 이는 최근 금리 인상기를 맞아 전체 은행권의 저축성 예금 조달 경쟁이 심화되는 가운데 카카오뱅크의...
80,2022/08/05,"[마감] 네이버, 2분기 실적 부진에 하락...원숭이두창 관련주 '강세'","반면 현대차(-1.02%), 카카오(-0.61%), 기아(-0.98%) 등은 내렸다. 네이버(-2.38%)는 하락했다. 네이버는 연결... 최근 상승세가 컸던 에코프로비엠(-3.13%), 카카오게임즈(-1.03%)는 하락했다. 미국이 원숭이두창에..."
81,2022/08/05,"[증권 리포트] DB ""KT&G, 강력한 방어력 재현""...대신 ""고려아연, 신사업 투자...","◆카카오, 코어사업 성장률 아쉬워 김현용 현대차증권 연구원은 5일 보고서에서 카카오의 2분기 실적은 나쁘지 않았으나 코어사업 성장률이 아쉽다고 짚음. 카카오는 2분기에 매출액 1조8천223억원(전년 대비 34.8..."
82,2022/08/05,"뉴욕증시 비트코인 휘청 ""너무 좋은"" 고용보고서 쇼크 FOMC 자이언트스텝 금리...","현대차[005380](-1.02%), 카카오[035720](-0.61%), 기아[000270](-0.98%) 등도 하락세였다. 코스닥지수는 전... 최근 상승세가 컸던 에코프로비엠[247540](-3.13%), 카카오게임즈[293490](-1.03%)는 하락했다. 가상화폐 솔라나 시스템이..."
83,2022/08/05,"""북한 연구자에 대한 '국가보안법 위반' 압수수색, 공안정국의 신호탄""","CBS뉴스 오요셉입니다. [영상기자 정용현] [영상편집 김다솔] ※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스"
84,2022/08/05,"미래에셋자산운용, ETF 연금 투자자 가이드북 발간","대한 유익한 정보들을 얻을 수 있도록 가이드북을 발간했다""고 밝혔다. 미래에셋자산운용 연금투자 가이드북은 TIGER ETF 홈페이지와 카카오톡 플러스 친구에서 '미래에셋자산운용'을 추가하면 만나볼 수 있다."
85,2022/08/05,"카카오뱅크, 첫 번째 지속가능경영 보고서 발간…ESG경영 기반 마련","화이트페이퍼, WHITEPAPER(사진=카카오뱅크) 카카오뱅크가 지속가능경영 성과와 향후 계획을 담은 첫 번째 '지속가능경영 보고서'를 발간했다고 5일 밝혔다. 카카오뱅크는 보고서를 통해, 카카오뱅크가 출범 이래로 환경..."
86,2022/08/05,'尹 찍어내기' 재수사 본격화...징계 소송에도 영향주나,"이를 토대로 추미애 전 장관은 SNS에 한 장관이 윤 대통령과 4개월 동안 397차례, 부인 김 여사와는 9차례 통화했고, 또 카카오톡 메시지도 윤 대통령과 2,330차례, 김 여사와는 332차례 주고받았다는 징계결정문 내용을..."
87,2022/08/05,"쌍방울 '수사기밀 유출' 검찰 수사관·임원 구속 ""범죄혐의 소명""","보이니 각별히 주의하라는 당부까지 한 것으로 알려졌다. ※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스"
88,2022/08/05,"[주간증시]“'땡큐 외인' 7거래일 매수…코스피 2,500선 코앞","미국 나스닥 상승 효과 속 네이버와 카카오 등 기술주 전반의 투자심리가 개선됐습니다. 게임 기업들의 하반기 신작 발표 기대감까지 더해져, 카카오게임즈, 위메이드맥스 등 게임업종도 올랐습니다.송주연..."
89,2022/08/05,"'배신의 정치'에 쫓겨난 유승민 소환한 이준석…""후회없는 결말"" 법적 대응 검...","대통령의 미움을 사고 당내 주류에게 밀려났다는 것이다. ※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스"
90,2022/08/05,3년 만에 돌아온 부산CBS '다대포 포크락 콘서트' 성황리에 열려,"9MHz)을 통해 녹음 방송될 예정이다. ※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스"
91,2022/08/05,"업비트, 암호화폐거래소 빅5 중 관심도 1위…빗썸·코인원 順",5일 데이터앤리서치는 4~6월 기간 뉴스·커뮤니티·카페·유튜브·트위터·인스타그램·페이스북·카카오스토리·지식인·기업/조직·정부/공공 등 12개 채널을 대상으로 국내 암호화폐 거래소 가운데 거래규모 1~5위인...
92,2022/08/05,"코스닥, 외인과 기관 매수에 상승 마감…셀트리온제약, 셀트리온헬스케어 상승...","코스닥 시가총액 상위 10개 종목 중 에코프로비엠(-3.12%), 카카오게임즈(-1.03%)를 제외하고 상승 마감했다. 셀트리온제약(4.27%), 셀트리온헬스케어(4.14%), 알테오젠(3.34%), HLB(2.15%), 에코프로(12.21%), 펄어비스(0...."
93,2022/08/05,"[공매도 TOP 10 종목] 코스피, 삼성전자 공매도 1위…후성-현대두산인프라코어...","이어 후성(106만3808주), 현대두산인프라코어(24만9520주), KB금융(21만4100주), 팬오션(21만3497주), 카카오뱅크(16만2732주), 우리금융지주(15만7714주), LG디스플레이(12만668주), SK하이닉스(11만6234주), NAVER(10만2276주)..."
94,2022/08/05,"코스피, 외인과 기관 매도에 상승 마감…LG화학, 삼성바이오로직스, 삼성SDI ...","LG화학(5.42%), 삼성바이오로직스(2.29%), 삼성SDI(1.53%), SK하이닉스(1.03%), LG에너지솔루션(0.68%) 등이 상승 마감했다. 이에 반해 네이버(-2.38%), 현대차(-1.02%), 기아(-0.98%), 카카오(-0.61%) 등은 하락 마감했다."
95,2022/08/05,웹툰 '데못죽' 공개 하루만에 조회수 300만 돌파,카카오엔터테인먼트는 인기 웹소설 ‘데뷔 못 하면 죽는 병 걸림(데못죽)’을 바탕으로 만든 동명의 웹툰이 공개된 지 24시간만에 조회수 300만회를 돌파했다고 5일 밝혔다. 오픈 1시간 기준 카카오페이지 역대 최고...
96,2022/08/05,"이예람 특검 첫 '구속영장' 기각…法 ""범죄 성립에 다툼 여지""","은폐·무마·회유 등 사건 관계자들의 직무유기 의혹 등이다. ※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스"
97,2022/08/05,"'경기버스정보앱', 버스 정류소 개방화장실 유무 안내 등 차별화된 서비스 시...","현재 버스정보시스템 상에서는 노선 운행 중인 버스가 없으면 버스 도착 예정 시각을 생성할 수 없기때문에, 버스가 차고지에서 출발하기 전까지 정류소전광판(BIT)과 스마트폰 앱(경기버스정보앱, 카카오맵, 네이버 지도..."
98,2022/08/05,"""사진 주면 다양하게 요리""...달리2 이용한 이미지 앱 소개","AI타임스 김미정 기자 kimj7521@aitimes.com [관련 기사][AI 주간브리핑] 글과 그림 만들어 내는 인공지능, 표절 문제는 없을까? [관련 기사]카카오가 만든 초거대 AI, 삼성 갤럭시 북에 들어간다"
99,2022/08/05,서울 대표 바텐더들이 하이볼 만들 때 쓰는 탄산수 8,"두 위스키 모두 니트로도 훌륭하지만 하이볼로 만들 때 카카오, 캐인 슈가와 같은 단맛이 더 잘 느껴지고 향이 풍부해진다. 얼음, 탄산수를 섞어도 좀처럼 밍밍하지 않다. Tips 탄산의 기포는 실온보다 차가운 온도에서..."
100,2022/08/06,"SBS '인기가요', 함성 금지 ""오랜 고민…안전 위해""","SBS '인기가요'는 매주 일요일 오후 3시 50분에 방송한다. ※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스"
101,2022/08/06,대웅제약‧카카오페이‧한화에어로스페이스 [주간추천종목-SK증권],"대웅제약, 2분기 어닝 서프라이즈 시현 카카오페이, 3분기부터 턴어라운드 예상 한화에어로스페이스... 유지 ◇ 카카오페이(대표 신원근) - 올해 2분기(Q‧Quarter) 실적은 양호한 별도 기준 실적에도 자회사 신규..."
102,2022/08/06,"슈퍼셀, ‘클래시 오브 클랜’ 출시 10주년 맞이 콘텐츠 및 이벤트 공개",이외에도 8월 6일부터 16일까지 카카오톡 채널에서 미니 게임 플레이 인증을 통해 리워드를 획득할 수 있는 커뮤니티 이벤트를 진행한다. 카카오톡에서 클래시 오브 클랜 채널을 팔로우하고 기간 내 이벤트에 참여한...
103,2022/08/06,"'승격팀에 잡힐 뻔' 리버풀, 풀럼과 힘겨운 무승부","아궤로, 2017-2018시즌 알바로 모라타가 기록했다. ※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스"
104,2022/08/06,수원의 주인은 수원FC…수원더비에서 4대2 승리,"※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스"
105,2022/08/06,"카카오, 국내 기업 최초로 ‘기술윤리 위원회’ 신설","카카오가 국내 기업 가운데 최초로 ‘기술윤리 위원회’를 신설하고, 기술로 사회적 책임을 다하기 위한 행보를 한층 강화한다. 카카오 공동체얼라인먼트센터(Corporate Alignment Center, 이하 CAC)는 최근 공동체 전반에..."
106,2022/08/06,"부산CBS 영화음악 콘서트, '정두환의 여름바다 이야기' 성료","야외에서 하니 편안하게 즐기다가 간다""고 웃음 지었다. ※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스"
107,2022/08/06,"위메프오, 30% 저렴한 '근거리 배달' 도입…배달비 확 낮춘다",이를 위해 카카오모빌리티의 '카카오 T 도보배송'을 연계한다. 최근 배달앱 시장은 단건 배달 등으로 경쟁이 더욱 치열해지면서 자영업자는 물론 소비자에게까지 배달비가 가중된다는 지적을 받고 있다. 이에 위메프오는...
108,2022/08/06,"'대한민국 CEO 평판순위' 3위 정의선 회장, 2위 최태원 회장, 대망의 1위는?","'2022년 8월 대기업집단 브랜드평판' 30위 순위는 삼성, SK, LG, KT, 현대자동차, 농협, 쿠팡, CJ, 카카오, 한국투자금융, 롯데, 한화, 네이버, 신세계, 현대백화점, DB, GS, 동원, 현대중공업, 두산, 미래에셋, 한진, 포스코..."
109,2022/08/06,"청양군, '청양이' 이모티콘 카카오톡 무료 배포","이모티콘을 카카오톡에서 무료로 배포합니다. '청양이' 이모티콘은 여름에 자주 쓰는 말과 물놀이, 수박 먹는 모습 등의 다양한 상황을 표현했으며, 청양군 관광 카카오톡 채널을 새로 추가한 2만 5천 명에게 선착순으로..."
110,2022/08/06,"카카오, 연결 매출 전년 동기 대비 35% 증가","FINTECHPOST 카카오(각자대표 남궁훈, 홍은택)가 K-IFRS(한국국제회계기준) 기준 2022년 2분기 매출이 전년 동기 대비 35%, 전 분기 대비 10% 늘어난 1조8,223억 원을 기록했다고 밝혔다. 카카오는 ""영업이익은 전년..."
111,2022/08/06,"유흥주점 마약술 사망 여종업원 유족 ""동석자 살인 공범으로 처벌해야"" 주장","특히 A씨의 카카오톡 메시지를 근거로 동석자들이 어느 정도 양의 마약을 복용하면 고인이 죽을 것을 예상할... A씨은 술자리 도중 주점 직원에게 ""언니들도 다 알고 있었네요"", ""저 죽이려는 거"" 등의 카카오톡 메시지를..."
112,2022/08/06,한국평가정보로 사명 변경..김도진 이사회 의장 선임 계획,"한편, 한국평가정보는 전국 110만 사업장에 도입된 경영관리 서비스 '캐시노트'를 운영하는 한국신용데이터와 국내의 대표적인 인터넷 전문은행 카카오뱅크가 각각 1, 2대 주주로 참여해 설립했다. 총 자본금은..."
113,2022/08/06,"이재명, 첫 경선서 74.8% 압승…""지금까지는 부분적 결과""[영상]","5인을 비롯한 지도부 최종 당선자를 확정한다. ※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스"
114,2022/08/06,황의조 이적 임박? 보르도의 리그2 원정 명단 제외,"제외되면서 황의조의 이적에 힘이 실리는 모습이다. ※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스"
115,2022/08/06,기사 보고 답답해... 저도 용산 대통령실까지 걸어갔습니다,"김기영씨는 ""단체 카카오톡 대화방에서 소식을 듣고 원래는 10시 30분에 맞춰 참가하려고 했다. 그런데 일 때문에 그러지 못해 중간에 참여하게 됐다""며 ""SPC 문제에 관심이 많았는데 이번 기회에 꼭 참여해 조금이나마..."
116,2022/08/06,[8월 1주] 은행 적금(24개월) 최고금리 연 3.79%…산업銀 KDB하이·드림 ‘굳...,이어 연 3.50% 금리를 주는 카카오뱅크의 ‘카카오뱅크 자유적금’은 전체 계약월수의 2분의 1 이상을 자동이체로 납입하고 만기 해지하는 경우 연 0.02%포인트 우대금리를 제공한다. 연 3.40% 금리인 전북은행의 JB...
117,2022/08/06,[8월 1주] 은행 적금(12개월) 최고금리 연 3.46%…우리銀 우대금리 조건은,이어 전북은행 ‘JB 다이렉트적금’과 카카오뱅크 ‘카카오뱅크 자유적금’ 금리도 연 3.30%로 동일하다. JB 다이렉트적금은 전북은행 계좌간 자동이체를 통해 이 예금으로 자동이체 된 금액에 0.1%포인트 금리를...
